ID,LAT,LONG,T_SEASON,TDIFF,T_SUMMER,T_WINTER,PRE_YEAR,PRE_SUMMER,PRE_WINTER,ELEV,SLOPE,ASPECT,TMIN_JUL,TMIN_JAN,PERC_SEA,SHRUB,SAVANNA,GRASS,LAKE,CROP,URBAN,MOSAIC,BARE,FOREST
1222,1241750,-2291404,354.03,22.03,26.94,17.98,610.63,345.22,33.73,353.48,0.09,185.29,10.92,21.68,0,0,1,0,0,0,0,0,0,0
1222,1291750,-2291404,338.02,20.93,26.51,17.95,682.07,386.39,37.88,407.14,0.2,141.98,11.08,21.74,0,0,0.97,0,0,0,0,0,0,0.03
1322,1341750,-2291404,323.43,19.89,26.72,18.56,929.64,544.64,46.53,195.9,0.28,96.45,11.8,23.44,37.58,0,0.51,0,0.01,0,0.03,0.01,0,0.07
1323,-1358250,-2341404,401.47,25.28,30.7,20.64,365.89,217.89,29,39.44,0.1,339.76,12.01,25.61,18.32,0.82,0,0,0,0,0,0,0,0
1323,-1308250,-2341404,413.2,25.8,30.9,20.5,379.16,233.45,27,55.52,0.1,345.16,11.73,25.7,0,1,0,0,0,0,0,0,0,0
1223,-1258250,-2341404,428.42,26.23,31.18,20.47,377.34,239.89,23.99,88,0.09,344.58,11.67,25.79,0,1,0,0,0,0,0,0,0,0
1223,-1208250,-2341404,439.38,26.71,31.3,20.39,368.28,238.82,20.38,87.87,0.08,348.79,11.49,25.71,0,1,0,0,0,0,0,0,0,0
1123,-1158250,-2341404,450.27,27.23,31.3,20.08,364.1,236.88,18.21,105.65,0.08,336.43,11.18,25.8,0,1,0,0,0,0,0,0,0,0
1123,-1108250,-2341404,463.63,27.8,31.3,19.83,357.01,233,17,169.42,0.09,324.68,10.8,25.67,0,1,0,0,0,0,0,0,0,0
1023,-1058250,-2341404,474,28.29,31.28,19.49,354.12,220.51,16.92,244.1,0.08,324.77,10.39,25.2,0,1,0,0,0,0,0,0,0,0
1023,-1008250,-2341404,483.07,28.75,31.4,19.44,341.74,141.49,16,279.43,0.06,339.49,10.24,25.29,0,1,0,0,0,0,0,0,0,0
9523,-958250,-2341404,489.06,29.02,31.58,19.39,331.29,139.43,15,280.62,0.08,17.73,10.18,25.12,0,1,0,0,0,0,0,0,0,0
9023,-908250,-2341404,492.93,29.2,31.87,19.64,313.23,134.44,12.35,227.91,0.07,4.87,10.39,25.46,0,1,0,0,0,0,0,0,0,0
8523,-858250,-2341404,500.13,29.3,32.19,19.77,299.76,130.86,12,246.71,0.06,336.37,10.6,25.13,0,1,0,0,0,0,0,0,0,0
8023,-808250,-2341404,501.48,29.17,32.18,19.72,294.65,130.23,13,270.17,0.06,321.9,10.72,25.4,0,1,0,0,0,0,0,0,0,0
7523,-758250,-2341404,502.13,28.91,31.8,19.37,297.56,131.85,16,308.13,0.06,321.42,10.66,25.2,0,1,0,0,0,0,0,0,0,0
7023,-708250,-2341404,502.84,28.79,32.2,19.71,282.79,126.84,16,295.86,0.05,6.31,11.11,25.31,0.8,0.99,0,0,0,0,0,0,0,0
6523,-658250,-2341404,503.76,28.66,31.83,19.47,284.4,127.4,18,286.71,0.04,318.48,10.97,25.4,3.2,0.97,0,0,0,0,0,0,0,0
6023,-608250,-2341404,511.28,29.1,31.69,19.09,300.14,134.88,19.12,417.15,0.05,275.55,10.39,24.85,0,1,0,0,0,0,0,0,0,0
5523,-558250,-2341404,517.97,29.81,31.22,18.41,327.31,146.18,20.35,354,0.03,192.61,9.35,24.7,0,1,0,0,0,0,0,0,0,0
5023,-508250,-2341404,526,30.68,31,18,348.48,158.54,21,397,0.04,179.99,8.4,24.2,0,1,0,0,0,0,0,0,0,0
4523,-458250,-2341404,532.07,31.3,30.94,17.72,369.47,218.79,22,390.98,0.05,154.15,7.8,23.8,0,1,0,0,0,0,0,0,0,0
4023,-408250,-2341404,534.98,31.64,30.68,17.32,388.77,228.25,22.86,342.38,0.03,143,7.18,23.82,0,1,0,0,0,0,0,0,0,0
3523,-358250,-2341404,531.75,31.38,30.5,17.27,388.64,226.16,22.24,359.6,0.02,251.67,7.2,23.9,0,1,0,0,0,0,0,0,0,0
3023,-308250,-2341404,528.26,30.86,30.51,17.34,381.92,221.26,21.39,390.42,0.02,300.05,7.54,23.84,0,1,0,0,0,0,0,0,0,0
2523,-258250,-2341404,524.55,30.3,30.14,17.04,385.61,220.11,22.25,409.47,0.04,6.21,7.64,23.9,0,1,0,0,0,0,0,0,0,0
2023,-208250,-2341404,520.68,29.71,30.5,17.47,370.96,213.07,20,369.7,0.07,2.13,8.31,24,0,1,0,0,0,0,0,0,0,0
1523,-158250,-2341404,516.44,29.2,30.22,17.32,371.71,212.09,20.99,402.95,0.08,5,8.52,23.97,0,1,0,0,0,0,0,0,0,0
1023,-108250,-2341404,512.68,28.61,30.41,17.62,359.91,209.91,18,360.04,0.09,4.35,9.09,24.27,0,1,0,0,0,0,0,0,0,0
5823,-58250,-2341404,512.35,28.21,30.6,17.79,357.42,213.17,16,370.99,0.08,7.33,9.49,24.52,0,1,0,0,0,0,0,0,0,0
8223,-8250,-2341404,510.3,28,30.6,17.8,359.06,220.99,13.21,338.58,0.05,357.81,9.7,24.7,0,1,0,0,0,0,0,0,0,0
4123,41750,-2341404,513.83,28.21,29.95,17.09,380.87,236.39,14.07,379.18,0.05,314.92,8.99,24.52,0,1,0,0,0,0,0,0,0,0
9123,91750,-2341404,515.32,28.7,30.18,17.19,362.21,225.03,14.07,424.31,0.06,17.5,8.88,24.2,0,1,0,0,0,0,0,0,0,0
1423,141750,-2341404,518.67,29.23,30.4,17.3,342.01,211.33,14,331.99,0.1,37.23,8.7,24.32,0,1,0,0,0,0,0,0,0,0
1923,191750,-2341404,520.63,29.83,30.6,17.51,325.06,200.06,14.88,280.86,0.08,37.26,8.57,24.29,0,1,0,0,0,0,0,0,0,0
2423,241750,-2341404,522.66,30.26,30.5,17.4,323.62,196.71,16,254.68,0.03,26.26,8.14,24.23,0,1,0,0,0,0,0,0,0,0
2923,291750,-2341404,524.21,30.58,30.53,17.3,327.37,196.49,17.23,281.08,0.02,81.42,7.9,23.8,0,1,0,0,0,0,0,0,0,0
3423,341750,-2341404,522.14,30.7,30.7,17.59,326.71,195.71,17,217.45,0.04,97.15,8,24.19,0,1,0,0,0,0,0,0,0,0
3923,391750,-2341404,520.21,30.75,30.72,17.62,339.86,199.93,17.83,202.61,0.01,162.57,7.95,24.17,0,1,0,0,0,0,0,0,0,0
4423,441750,-2341404,515.56,30.45,30.54,17.55,352.09,203.29,16.8,216.04,0.04,229.81,7.95,24.11,0,1,0,0,0,0,0,0,0,0
4923,491750,-2341404,503.78,29.8,30.2,17.5,374.38,216.33,16.09,245,0.07,241.25,8.1,24,0,1,0,0,0,0,0,0,0,0
5423,541750,-2341404,491.26,28.94,29.6,17.22,429.11,258.89,16,328.92,0.06,258.73,8.12,23.66,0,1,0,0,0,0,0,0,0,0
5923,591750,-2341404,479.73,28.24,30,17.99,440.24,264.68,19,347.11,0.05,33.7,9.17,23.35,0,1,0,0,0,0,0,0,0,0
6423,641750,-2341404,472.2,27.79,30.42,18.62,483.18,216.9,17.72,281.09,0.14,56.72,10.09,24.01,0,0.92,0,0.08,0,0,0,0,0,0
6923,691750,-2341404,466.87,27.8,30.6,18.9,465.66,218.74,17,154.13,0.11,55.5,10.4,24.46,0,0.21,0,0.79,0,0,0,0,0,0
7423,741750,-2341404,459.26,28.27,30.6,19.12,452.63,214.56,14,130.82,0.04,44.1,10.15,24.34,0,0.15,0,0.85,0,0,0,0,0,0
7923,791750,-2341404,458.28,28.81,30.4,18.92,484.87,235.89,12.9,100.78,0.02,353.6,9.59,24.11,0,0,0,1,0,0,0,0,0,0
8423,841750,-2341404,454.78,29.01,30.2,18.79,496.08,246.88,17.68,122,0.04,276.4,9.39,23.8,0,0,0,1,0,0,0,0,0,0
8923,891750,-2341404,452.77,28.9,29.8,18.4,495.06,248.23,22.35,181.71,0.07,253.34,9,23.45,0,0,0.04,0.96,0,0,0,0,0,0
9423,941750,-2341404,451.56,28.62,29.45,18.12,532.81,261.09,24,253.72,0.1,236.01,8.83,22.99,0,0,0.41,0.59,0,0,0,0,0,0
9923,991750,-2341404,443.18,27.78,28.95,17.78,555.82,274.83,25.33,314.99,0.22,226.87,8.97,22.43,0,0.18,0.67,0.14,0,0,0,0,0,0
1023,1041750,-2341404,432.1,26.83,27.76,16.89,584.37,309.33,29,484.48,0.36,224.16,8.56,21.33,0,0.3,0.7,0,0,0,0,0,0,0
1023,1091750,-2341404,423.27,26.11,26.32,15.71,631.7,382.51,37.93,872.18,0.21,204.04,7.71,19.57,0,0.03,0.97,0,0,0,0,0,0,0
1123,1141750,-2341404,409.12,25.24,26.65,16.35,656.68,386.89,42,736.2,0.15,98.59,8.55,20,0,0,1,0,0,0,0,0,0,0
1123,1191750,-2341404,390.68,24.22,27.07,17.15,682.17,389.04,45.53,543.14,0.19,84.65,9.65,20.9,0,0,1,0,0,0,0,0,0,0
1223,1241750,-2341404,374.19,23.22,27.22,17.74,670.68,369.81,47.16,355.21,0.1,98.15,10.5,21.9,0,0,1,0,0,0,0,0,0,0
1223,1291750,-2341404,360.32,22.39,27.25,18.15,662.66,364.5,44.16,260.63,0.07,90.4,10.97,22.15,0,0,1,0,0,0,0,0,0,0
1323,1341750,-2341404,346.58,21.74,26.96,18.18,796.46,453.69,49.36,191.64,0.17,77.55,10.92,22.15,0,0,0.99,0,0,0,0,0.01,0,0
1323,1391750,-2341404,331.02,20.98,27.28,18.89,854.85,486.85,53.12,30.68,0.12,60.12,11.6,23.1,4.38,0,0.89,0,0,0,0,0.07,0,0
1423,1441750,-2341404,310.95,19.2,27.5,19.6,921.49,512.36,63,0,0.06,10.85,13.07,23.14,82.2,0,0.18,0,0,0,0,0,0,0
1523,-1508250,-2391404,415.67,25.51,32.23,21.91,355.62,209.42,35.92,12,0.04,335.24,13.91,25.51,34.2,0.66,0,0,0,0,0,0,0,0
1423,-1458250,-2391404,430.24,26.18,31.37,20.57,371.94,220.61,36,44.57,0.05,323.72,12.33,25.59,6.12,0.94,0,0,0,0,0,0,0,0
1423,-1408250,-2391404,436.72,26.69,30.9,19.99,371.55,222.81,35,102.13,0.07,317.65,11.49,25.44,0,1,0,0,0,0,0,0,0,0
1323,-1358250,-2391404,444.14,26.97,30.7,19.6,368.39,219.34,33,162.27,0.09,319.47,11,25.23,0,1,0,0,0,0,0,0,0,0
1323,-1308250,-2391404,453.54,27.33,30.94,19.55,360.72,217.99,29,217.44,0.09,339.77,10.85,25.14,0,1,0,0,0,0,0,0,0,0
1223,-1258250,-2391404,463.86,27.5,31.31,19.72,347.78,214.94,23.92,178.77,0.11,347.83,11.01,25.2,0,1,0,0,0,0,0,0,0,0
1223,-1208250,-2391404,472.74,27.8,31.59,19.75,338.15,211.08,21,241.5,0.11,353.05,10.99,25.28,0,1,0,0,0,0,0,0,0,0
1123,-1158250,-2391404,480.67,28.19,31.49,19.49,334.02,209.6,19,218.12,0.09,353.95,10.69,25.47,0,1,0,0,0,0,0,0,0,0
1123,-1108250,-2391404,486.66,28.5,31.53,19.4,324.91,205.19,17.63,255.15,0.06,325.11,10.5,25.3,0,1,0,0,0,0,0,0,0,0
1023,-1058250,-2391404,495.77,28.82,31.58,19.28,317.61,201.83,16,276.44,0.04,302.81,10.28,25.29,0,1,0,0,0,0,0,0,0,0
1023,-1008250,-2391404,503.65,29.16,31.44,18.94,315.16,198.83,16.13,271.91,0.03,304.24,9.94,25.22,0,1,0,0,0,0,0,0,0,0
9523,-958250,-2391404,508.39,29.42,31.48,18.9,307.22,154.96,16,336.57,0.03,19.01,9.86,25.03,0,1,0,0,0,0,0,0,0,0
9023,-908250,-2391404,511.49,29.5,31.88,19.18,290.64,120.78,15,264.77,0.04,12.75,10.1,25,0,1,0,0,0,0,0,0,0,0
8523,-858250,-2391404,515.04,29.55,31.79,19.05,287.21,121.12,15.51,322.41,0.04,341,10.05,25.08,0,1,0,0,0,0,0,0,0,0
8023,-808250,-2391404,516.94,29.4,32,19.24,275.42,117.94,15.6,289.44,0.04,318.64,10.4,25.3,0,1,0,0,0,0,0,0,0,0
7523,-758250,-2391404,517.7,29.36,31.96,19.12,272.91,117.69,17,357.93,0.06,306.8,10.4,25.2,0,1,0,0,0,0,0,0,0,0
7023,-708250,-2391404,520.98,29.2,31.48,18.66,282.97,123.25,19.21,409.09,0.04,8.16,10.08,24.96,0,1,0,0,0,0,0,0,0,0
6523,-658250,-2391404,523.51,29.26,31.51,18.57,282.98,161.62,20.43,353.03,0.03,349.74,10.06,25.16,0,1,0,0,0,0,0,0,0,0
6023,-608250,-2391404,526.77,29.6,31.25,18.25,293.34,168.4,21,347.21,0.03,305.7,9.55,25.1,0,1,0,0,0,0,0,0,0,0
5523,-558250,-2391404,527.91,30.1,31.5,18.4,299.5,173.5,20,390.06,0.02,83.44,9.3,24.65,0,1,0,0,0,0,0,0,0,0
5023,-508250,-2391404,534.73,30.67,31.27,17.93,318.18,183.17,21.31,338.47,0.01,162.2,8.53,24.6,0,1,0,0,0,0,0,0,0,0
4523,-458250,-2391404,540.13,31.21,30.9,17.43,343.07,196.41,22.65,343.66,0.01,327.03,7.73,24.3,0,1,0,0,0,0,0,0,0,0
4023,-408250,-2391404,540.26,31.4,30.9,17.4,350.59,199.59,23,338.05,0.05,353.17,7.5,24.1,0,1,0,0,0,0,0,0,0,0
3523,-358250,-2391404,541.22,31.2,30.6,17.1,360.01,203.95,22.05,350.94,0.05,340.92,7.3,23.9,0,1,0,0,0,0,0,0,0,0
3023,-308250,-2391404,536.81,30.87,30.3,16.9,364.23,202.28,24.25,374.39,0.04,329.42,7.3,23.87,0,1,0,0,0,0,0,0,0,0
2523,-258250,-2391404,532.69,30.38,30.2,16.85,360.42,199.05,24,404.72,0.04,328.34,7.48,23.8,0,1,0,0,0,0,0,0,0,0
2023,-208250,-2391404,530.21,29.9,29.87,16.61,364.07,198.81,24,446.81,0.06,345.01,7.53,23.78,0,1,0,0,0,0,0,0,0,0
1523,-158250,-2391404,527.56,29.41,30.02,16.8,353.91,194.08,22.87,430.04,0.07,0.34,8,23.97,0,1,0,0,0,0,0,0,0,0
1023,-108250,-2391404,529.88,29.1,29.87,16.57,355.3,195.34,22.99,451.69,0.07,6.75,8.07,24,0,1,0,0,0,0,0,0,0,0
5823,-58250,-2391404,528.39,28.7,30.3,17.03,341.6,192.91,20,440.34,0.07,13.07,8.8,24.2,0,1,0,0,0,0,0,0,0,0
8223,-8250,-2391404,528.69,28.6,30.29,16.9,348.99,203.86,18.06,408.82,0.07,13.56,8.79,24.4,0,1,0,0,0,0,0,0,0,0
4123,41750,-2391404,528.95,28.86,30.3,17,357.31,218.31,15,379.07,0.05,346.56,8.7,24.37,0,1,0,0,0,0,0,0,0,0
9123,91750,-2391404,535.37,29.4,29.48,15.98,364.01,216.01,18.99,434.44,0.03,345.72,7.58,23.75,0,1,0,0,0,0,0,0,0,0
1423,141750,-2391404,536,29.97,30.08,16.5,331.13,197.65,17.02,444.15,0.06,48.64,7.79,23.7,0,1,0,0,0,0,0,0,0,0
1923,191750,-2391404,536.33,30.4,30.35,16.81,312.8,186.52,17,380.24,0.09,62.85,7.8,23.78,0,1,0,0,0,0,0,0,0,0
2423,241750,-2391404,538.12,30.86,30.5,16.9,307.5,180.9,18.14,276.18,0.05,59.81,7.64,23.98,0,1,0,0,0,0,0,0,0,0
2923,291750,-2391404,540.31,31.22,30.61,16.97,307.83,178.74,19,268.38,0.03,56.98,7.47,23.8,0,1,0,0,0,0,0,0,0,0
3423,341750,-2391404,537.46,31.31,30.61,17,312.35,179,20.37,242.38,0.04,69.48,7.4,23.86,0,1,0,0,0,0,0,0,0,0
3923,391750,-2391404,537.6,31.47,30.77,17.2,322.01,181.26,22,209.77,0.02,61.56,7.4,24.06,0,0.98,0,0.02,0,0,0,0,0,0
4423,441750,-2391404,530.32,31.12,30.65,17.26,334.33,188.02,20,220.59,0.01,223.72,7.58,23.99,0,0.49,0,0.51,0,0,0,0,0,0
4923,491750,-2391404,519.72,30.48,30.46,17.28,357.02,205.2,18,233.02,0.06,247.91,7.8,23.9,0,0.98,0,0.02,0,0,0,0,0,0
5423,541750,-2391404,509.79,29.61,29.77,16.91,397.55,236.19,18,316.35,0.1,268.13,7.8,23.66,0,0.97,0,0,0,0,0.03,0,0,0
5923,591750,-2391404,501.3,28.97,29.42,16.81,441.02,262.5,19.44,399,0.04,331.86,8.01,23.51,0,0.95,0,0,0,0,0.05,0,0,0
6423,641750,-2391404,492.19,28.5,30.15,17.8,463.75,281.84,17,373.5,0.12,58.08,9.2,23.46,0,1,0,0,0,0,0,0,0,0
6923,691750,-2391404,486.14,28.5,30.26,18.06,445.62,278.82,17,201.77,0.13,55.06,9.46,24.42,0,0.79,0,0.21,0,0,0,0,0,0
7423,741750,-2391404,481.09,29.01,30.41,18.36,424.73,221.19,17,147.61,0.08,45.18,9.39,24.38,0,0.63,0,0.37,0,0,0,0,0,0
7923,791750,-2391404,479.96,29.59,30.32,18.3,447.66,288.57,18.94,121.14,0.03,14.34,8.91,24,0,0.34,0,0.66,0,0,0,0,0,0
8423,841750,-2391404,476.01,29.7,30.1,18.2,463.32,301.57,22.79,145.83,0.03,305.88,8.7,23.6,0,0.2,0,0.8,0,0,0,0,0,0
8923,891750,-2391404,474.27,29.5,29.9,18.07,462.27,243.47,26.3,156.07,0.04,255.26,8.6,23.56,0,0.01,0.02,0.97,0,0,0,0,0,0
9423,941750,-2391404,471.27,29.3,29.67,17.87,494.98,233.68,27.25,187,0.06,244.51,8.47,23.3,0,0.21,0,0.79,0,0,0,0,0,0
9923,991750,-2391404,461.86,28.2,29.6,18.06,501.79,267.33,27,243.61,0.09,230.43,9.2,23.07,0,0.62,0.03,0.35,0,0,0,0,0,0
1023,1041750,-2391404,449.13,27.07,29.16,17.93,510.04,312.05,30.4,269.74,0.21,227.22,9.62,22.6,0,0.99,0.01,0,0,0,0,0,0,0
1023,1091750,-2391404,436.75,26.42,28.15,17.16,547.5,325.65,33.23,437.97,0.28,218.32,9.15,22.04,0,0.42,0.58,0,0,0,0,0,0,0
1123,1141750,-2391404,424.59,25.83,27.15,16.53,619.62,357.44,42.75,682.96,0.17,172.93,8.63,20.59,0,0,1,0,0,0,0,0,0,0
1123,1191750,-2391404,408.09,25.07,27.8,17.5,692.05,388.86,46.54,468.05,0.19,111.88,9.73,20.45,0,0,1,0,0,0,0,0,0,0
1223,1241750,-2391404,393.49,24.3,27.8,17.88,676.18,375.19,48,310.11,0.11,108.38,10.2,22.02,0,0,1,0,0,0,0,0,0,0
1223,1291750,-2391404,382.99,23.89,27.42,17.8,666.47,370.31,46.37,376.68,0.05,120.73,10.1,21.75,0,0,1,0,0,0,0,0,0,0
1323,1341750,-2391404,371.02,23.47,27.32,17.93,694.37,395.23,45.98,296.69,0.1,67.71,10.13,22.2,0,0,1,0,0,0,0,0,0,0
1323,1391750,-2391404,359.84,23.03,27.44,18.34,726.39,415.25,51.34,84.72,0.14,32.06,10.45,22.62,0,0,1,0,0,0,0,0,0,0
1423,1441750,-2391404,347.62,21.88,26.53,17.68,849.55,457.82,67,147.97,0.16,0.1,10.31,22.08,0,0,1,0,0,0,0,0,0,0
1423,1491750,-2391404,317.57,19.09,27.17,19.1,1200.4,639.03,72.05,61.36,0.16,23.32,12.78,23.35,40.28,0,0.53,0,0,0,0,0,0,0.07
1624,-1608250,-2441404,438.75,26.03,31.24,20.27,296.03,160.51,40.77,16.9,0.05,326.85,12.21,25.4,24.6,0.75,0,0,0,0,0,0,0,0
1524,-1558250,-2441404,447.79,26.74,31.77,20.6,315.05,171.81,38.78,51.34,0.07,339,12.48,25.4,1.02,0.99,0,0,0,0,0,0,0,0
1524,-1508250,-2441404,462.39,27.72,32.7,21.18,324.54,178.49,37,57.83,0.09,340.86,13,26.1,0,1,0,0,0,0,0,0,0,0
1424,-1458250,-2441404,473.28,28.36,32.32,20.48,342.9,198.67,38.77,72.81,0.1,338.81,12.09,26.01,0,1,0,0,0,0,0,0,0,0
1424,-1408250,-2441404,478.35,28.48,31.87,19.93,337.31,201.86,36.29,101.03,0.09,335.3,11.33,25.37,0,1,0,0,0,0,0,0,0,0
1324,-1358250,-2441404,482.37,28.52,31.8,19.7,323.89,195.22,31.09,142.48,0.07,313.78,11.03,25.25,0,1,0,0,0,0,0,0,0,0
1324,-1308250,-2441404,487.11,28.57,31.63,19.4,325.94,194.63,29,207.26,0.06,310.74,10.7,25.1,0,1,0,0,0,0,0,0,0,0
1224,-1258250,-2441404,493.57,28.65,31.57,19.18,321.25,192.73,24.28,282.39,0.03,321.97,10.5,24.98,0,1,0,0,0,0,0,0,0,0
1224,-1208250,-2441404,501.75,28.78,31.6,19.11,312.42,188.05,21.37,286.18,0.03,329.22,10.42,25.2,0,1,0,0,0,0,0,0,0,0
1124,-1158250,-2441404,506.91,28.98,31.8,19.11,301.42,183.33,19,279.18,0.03,10.65,10.41,25.41,0,1,0,0,0,0,0,0,0,0
1124,-1108250,-2441404,512.11,29.2,31.81,19.01,295.13,179.94,18,242.91,0.02,355.91,10.21,25.46,0,1,0,0,0,0,0,0,0,0
1024,-1058250,-2441404,515.58,29.35,31.64,18.84,291.25,178.25,17,255.71,0.03,293.45,9.98,25.22,0,1,0,0,0,0,0,0,0,0
1024,-1008250,-2441404,522.53,29.64,31.65,18.61,288.88,176.38,17,333.97,0.02,267.64,9.71,25.13,0,1,0,0,0,0,0,0,0,0
9524,-958250,-2441404,525.05,29.77,31.92,18.92,273,166.84,16,289.87,0.01,199.94,9.92,25.24,0,1,0,0,0,0,0,0,0,0
9024,-908250,-2441404,528.38,29.81,31.71,18.61,273.1,165.32,16,337.02,0,144.89,9.71,25.2,0,1,0,0,0,0,0,0,0,0
8524,-858250,-2441404,529.44,29.8,31.7,18.6,267.67,160.93,16,290.68,0.01,298.31,9.7,25.11,0,1,0,0,0,0,0,0,0,0
8024,-808250,-2441404,534.76,29.72,31.69,18.45,264.56,157.39,17,335.88,0.03,291.64,9.73,24.95,0,1,0,0,0,0,0,0,0,0
7524,-758250,-2441404,536.86,29.62,31.5,18.2,268.99,155.6,19.8,345.85,0.05,275.38,9.6,25.29,0,1,0,0,0,0,0,0,0,0
7024,-708250,-2441404,537.43,29.68,31.76,18.5,261.18,150.18,19,403.74,0.01,330.39,9.82,24.9,0,1,0,0,0,0,0,0,0,0
6524,-658250,-2441404,536.6,29.66,31.76,18.46,262.89,149.61,19.28,333.92,0.02,349.59,9.8,25.1,0,1,0,0,0,0,0,0,0,0
6024,-608250,-2441404,541.44,29.99,31.29,17.89,280.62,157.21,22.07,448.52,0.03,331.13,9.09,24.57,0,1,0,0,0,0,0,0,0,0
5524,-558250,-2441404,539.8,30.27,31.52,18.1,282.01,158.42,21,375.45,0.04,78,9.06,24.53,0,1,0,0,0,0,0,0,0,0
5024,-508250,-2441404,546.7,30.72,31.06,17.41,305.77,169.46,22.89,339.59,0.03,327.41,8.18,24.6,0,1,0,0,0,0,0,0,0,0
4524,-458250,-2441404,547.73,31.07,30.68,16.98,327.16,178.67,25,406.19,0.06,324.25,7.51,24.24,0,1,0,0,0,0,0,0,0,0
4024,-408250,-2441404,550.33,31.2,30.44,16.64,340.97,184.41,26,442.46,0.06,336.67,7.04,23.87,0,1,0,0,0,0,0,0,0,0
3524,-358250,-2441404,550.14,31.2,30.21,16.41,347.09,186.13,26,460.92,0.08,344.47,6.81,23.79,0,1,0,0,0,0,0,0,0,0
3024,-308250,-2441404,547.1,30.8,29.97,16.28,351.57,186.36,27,445.57,0.09,350.95,6.88,23.7,0,1,0,0,0,0,0,0,0,0
2524,-258250,-2441404,543.3,30.44,29.74,16.1,352.24,184.55,27,456.05,0.08,342.19,6.9,23.59,0,1,0,0,0,0,0,0,0,0
2024,-208250,-2441404,540.41,30.1,29.6,16.04,349.64,181,28,482.4,0.08,341.86,7.04,23.5,0,1,0,0,0,0,0,0,0,0
1524,-158250,-2441404,542.52,29.79,29.51,15.83,346.51,178.02,28.07,514.65,0.08,358.46,7.12,23.47,0,1,0,0,0,0,0,0,0,0
1024,-108250,-2441404,541.67,29.46,29.64,16.01,336.32,174.21,26,479.61,0.07,13.04,7.45,23.7,0,1,0,0,0,0,0,0,0,0
5824,-58250,-2441404,544.32,29.37,30,16.3,322.34,170.34,24,472.49,0.06,19.8,7.93,23.8,0,1,0,0,0,0,0,0,0,0
8224,-8250,-2441404,546.94,29.3,29.89,16.09,330.15,176.03,24.06,479.29,0.05,13.94,7.89,23.82,0,1,0,0,0,0,0,0,0,0
4124,41750,-2441404,547.55,29.7,29.8,16,336.01,189.05,20.97,472.08,0.06,11.19,7.6,23.89,0,1,0,0,0,0,0,0,0,0
9124,91750,-2441404,548.42,30.09,29.91,16.08,324.19,186.09,18.26,419.1,0.03,25.87,7.42,23.75,0,1,0,0,0,0,0,0,0,0
1424,141750,-2441404,552.99,30.6,29.68,15.68,320.67,182.33,20.96,436.79,0.05,95.01,6.88,23.15,0,1,0,0,0,0,0,0,0,0
1924,191750,-2441404,551.97,31.07,30.03,16.07,302.14,172,20,354.81,0.08,92.92,6.97,23.5,0,1,0,0,0,0,0,0,0,0
2424,241750,-2441404,554.83,31.53,30.18,16.15,301.13,168.6,22,289.49,0.04,70.62,6.8,23.7,0,1,0,0,0,0,0,0,0,0
2924,291750,-2441404,555.26,31.8,30.4,16.3,297.98,165.76,22.24,299.63,0.03,48.11,6.8,23.57,0,1,0,0,0,0,0,0,0,0
3424,341750,-2441404,551.64,31.8,30.5,16.5,298.09,164.07,23,243.53,0.04,61.33,6.9,23.7,0,1,0,0,0,0,0,0,0,0
3924,391750,-2441404,552.25,32.09,30.66,16.66,305.9,165.7,24,230.87,0.03,75.54,6.91,23.7,0,1,0,0,0,0,0,0,0,0
4424,441750,-2441404,549.24,32,30.67,16.77,317.35,171.38,24,187.93,0.02,139.96,7,23.86,0,0.98,0,0.02,0,0,0,0,0,0
4924,491750,-2441404,538.88,31.07,30.53,16.87,334.26,186.41,21,206.02,0.06,242.99,7.47,23.9,0,1,0,0,0,0,0,0,0,0
5424,541750,-2441404,529.06,30.16,30.04,16.69,366.28,209.28,20,275.8,0.12,254.21,7.62,23.71,0,1,0,0,0,0,0,0,0,0
5924,591750,-2441404,520.85,29.5,29.99,16.8,395.22,230.16,19,469.5,0.05,214.96,8.09,23.06,0,1,0,0,0,0,0,0,0,0
6424,641750,-2441404,512.65,29.2,30,17.02,415.26,246.44,18,347.18,0.07,107.77,8.42,23.61,0,1,0,0,0,0,0,0,0,0
6924,691750,-2441404,509.24,29.2,29.57,16.71,424.52,253.44,20.97,343.82,0.09,61.5,8.11,23.62,0,0.98,0,0.02,0,0,0,0,0,0
7424,741750,-2441404,500.92,29.49,30.4,17.77,405.65,251.17,20.64,205.14,0.1,45.71,8.81,24,0,0.82,0,0.18,0,0,0,0,0,0
7924,791750,-2441404,499.6,29.83,30.2,17.64,419.56,267.88,22.8,159.22,0.07,19.53,8.47,23.9,0,0.98,0,0.02,0,0,0,0,0,0
8424,841750,-2441404,497,29.99,30,17.52,433.03,275.91,26.11,159.13,0.04,5.71,8.21,23.69,0,0.57,0,0.43,0,0,0,0,0,0
8924,891750,-2441404,494.68,29.95,30,17.6,440.25,273.49,29,155.05,0.03,321.18,8.22,23.6,0,0.58,0,0.42,0,0,0,0,0,0
9424,941750,-2441404,485.9,29.5,29.56,17.32,463.5,281.78,31,202.27,0.05,293.65,8.14,23.32,0,0.17,0,0.83,0,0,0,0,0,0
9924,991750,-2441404,478.43,28.7,29.44,17.34,480.41,292.41,31,251.55,0.04,289.94,8.54,23.2,0,0.7,0,0.3,0,0,0,0,0,0
